indicator_name,indicator_code,country_name,country_code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
"Population, Female",SP.POP.TOTL.FE.IN,Vietnam,VNM,433993,4761945,41163646,415524,41927659,4231133,4267267,4344663,43422816,43813577,44221287,44648282,459352,4555974,461583,46479613,4694335,4745623,4786238
"Population, Female (% Of Total Population)",SP.POP.TOTL.FE.ZS,Brunei Darussalam,BRN,49.34957349,49.4128581,49.3628472,49.2373987,49.8522844,48.93922961,48.818425,48.6898464,48.57413196,48.4621752,48.35269174,48.24746563,48.15249237,48.737561,48.152668,47.98247348,47.9798286,48.49943,48.361853
"Population, Female (% Of Total Population)",SP.POP.TOTL.FE.ZS,Cambodia,KHM,51.39981182,51.4151559,51.43726491,51.459384,51.4781367,51.46664125,51.4441294,51.4682866,51.36196159,51.31942466,51.28598284,51.26332564,51.2494824,51.2448254,51.23371584,51.2258953,51.2168625,51.2754271,51.19798127
"Population, Female (% Of Total Population)",SP.POP.TOTL.FE.ZS,China,CHN,48.6895228,48.68231264,48.6726917,48.6616793,48.6538593,48.646378,48.6387189,48.62283673,48.61652628,48.61254544,48.61129678,48.613618,48.6177331,48.62481668,48.63358264,48.64348716,48.6543796,48.66634818,48.67937396
"Population, Female (% Of Total Population)",SP.POP.TOTL.FE.ZS,India,IND,48.297385,47.9961897,47.98941636,47.9834448,47.97828642,47.97428982,47.97137644,47.96952399,47.96895843,47.96994865,47.97261756,47.9775611,47.983448,47.992538,47.99726994,48.426758,48.189325,48.1728596,48.2353964
"Population, Female (% Of Total Population)",SP.POP.TOTL.FE.ZS,Indonesia,IDN,49.95417983,49.93118534,49.9417551,49.8734782,49.83927853,49.8217683,49.7621765,49.7224545,49.6878469,49.64848376,49.62644163,49.61598792,49.61553858,49.62162633,49.62946963,49.63572969,49.63959167,49.6425629,49.64388219
"Population, Female (% Of Total Population)",SP.POP.TOTL.FE.ZS,Japan,JPN,5.89199719,5.91354558,5.93454122,5.955762,5.97535312,5.99548833,51.1551174,51.3516855,51.539686,51.7123247,51.8654114,51.997357,51.11124,51.1271589,51.12939726,51.13749496,51.1459869,51.15224593,51.15925913
"Population, Female (% Of Total Population)",SP.POP.TOTL.FE.ZS,Lao PDR,LAO,5.2244526,5.27948545,5.3485462,5.41933853,5.4799172,5.51982249,5.53951583,5.54128294,5.5218364,5.47518785,5.425158,5.346172,5.17479173,5.4314126,49.92834835,49.84523435,49.7992676,49.7842944,49.78936481
"Population, Female (% Of Total Population)",SP.POP.TOTL.FE.ZS,Malaysia,MYS,49.476994,49.471823,48.9579561,48.8876299,48.8176915,48.7437266,48.6659192,48.5841568,48.5975747,48.45238719,48.41848923,48.4139543,48.4243136,48.45267335,48.48518442,48.51446923,48.5387919,48.5597594,48.5785258
"Population, Female (% Of Total Population)",SP.POP.TOTL.FE.ZS,Myanmar,MMR,51.56274769,51.5854158,51.59962453,51.6974682,51.62198865,51.6445277,51.66654568,51.69812452,51.73132225,51.7667971,51.78239281,51.7952991,51.89653,51.8169644,51.89724,51.8198,51.8266738,51.8519294,51.8789687
"Population, Female (% Of Total Population)",SP.POP.TOTL.FE.ZS,Philippines,PHL,49.63463382,49.66381467,49.69784771,49.7283584,49.74476495,49.7416775,49.71451896,49.674156,49.6244221,49.57994912,49.5598462,49.567285,49.5827834,49.61138268,49.64494243,49.6747169,49.69957211,49.72156569,49.74165739
"Population, Female (% Of Total Population)",SP.POP.TOTL.FE.ZS,Singapore,SGP,48.71576958,48.85652968,49.8964925,49.33531143,49.4818786,49.4558941,49.23628974,48.8792658,48.4737577,48.1168458,47.86489241,47.7215957,47.65875359,47.6574631,47.662757,47.66793338,47.66511751,47.66187775,47.65812541
"Population, Female (% Of Total Population)",SP.POP.TOTL.FE.ZS,South Korea,KOR,49.8263115,49.82732233,49.82697442,49.82682773,49.8291397,49.834943,49.84526226,49.85913579,49.87415228,49.887125,49.89543782,49.8984985,49.89724362,49.8939558,49.89169478,49.8928364,49.8979355,49.962818,49.91688179
"Population, Female (% Of Total Population)",SP.POP.TOTL.FE.ZS,Thailand,THA,5.665822,5.6585686,5.728445,5.7424779,5.77982481,5.81692698,5.85366862,5.8891269,5.92367646,5.9577498,5.99149741,51.251977,51.5861317,51.9223384,51.12631955,51.1612319,51.19651992,51.2326332,51.2687461
"Population, Female (% Of Total Population)",SP.POP.TOTL.FE.ZS,United States,USA,5.74326868,5.7217883,5.7144626,5.6829866,5.6669921,5.653821,5.64389646,5.63678471,5.63711,5.62334814,5.6131895,5.5996338,5.5834493,5.56629629,5.5567347,5.53822117,5.5293128,5.52338227,5.521465
"Population, Female (% Of Total Population)",SP.POP.TOTL.FE.ZS,Vietnam,VNM,5.48144353,5.483879,5.48622664,5.4853254,5.4774678,5.4591322,5.435325,5.392261,5.34913966,5.378932,5.26994183,5.2391171,5.21358896,5.1919966,5.1723945,5.1522221,5.13236323,5.1134315,5.964962
"Population, Male",SP.POP.TOTL.MA.IN,Brunei Darussalam,BRN,168749,17213,17561,179342,1834,18643,189535,192398,195121,197857,2725,23744,26866,211,21317,215824,218381,22724,22295
"Population, Male",SP.POP.TOTL.MA.IN,Cambodia,KHM,597469,627166,6137226,62456,634151,64425,6544219,6647527,6752825,686848,697253,7876,725612,7326767,744888,757441,7691292,7811386,793229
"Population, Male",SP.POP.TOTL.MA.IN,China,CHN,647869175,6526847,657194875,661443843,665529511,66958976,673459543,67791928,68653754,6841628,687429252,6977252,6941771,697356463,7776622,7421775,7788497,711687182,714757755
"Population, Male",SP.POP.TOTL.MA.IN,India,IND,549387865,5594284,56864651,578176498,587649479,59752215,66386475,615629521,62472985,633583575,642164185,654374,658421676,666167747,673749546,681223338,688674,695871194,734269
"Population, Male",SP.POP.TOTL.MA.IN,Indonesia,IDN,15853828,17361266,18887179,11433474,112176,113592388,11524868,1168372,118486537,1214972,12182499,123499379,12518141,12685597,12859832,13132841,131719776,13327226,134784915
"Population, Male",SP.POP.TOTL.MA.IN,Japan,JPN,622964,62412936,62531474,62639196,62634379,62614535,62628628,62675474,62681766,62651819,62643467,6251675,62396539,6229424,622548,62124278,624343,6193214,6179775
"Population, Male",SP.POP.TOTL.MA.IN,Lao PDR,LAO,2649923,2689672,272754,2764935,28393,2845939,2891497,294295,299182,34594,39943,3154711,3211,326783,3324635,338115,3436669,3491534,3545628
"Population, Male",SP.POP.TOTL.MA.IN,Malaysia,MYS,118188,129532,12358191,12624152,12893158,131685,1345753,1373854,1423886,14296751,1455131,1478914,1499213,1519416,1538573,15585165,1579796,1654,16212465
"Population, Male",SP.POP.TOTL.MA.IN,Myanmar,MMR,22629739,22863845,23883,23299376,23494532,23671962,238289,2396813,241378,2424435,2439854,24579873,247899,249922,25198875,25391578,25566384,25727632,2588325
"Population, Male",SP.POP.TOTL.MA.IN,Philippines,PHL,3928833,414285,4928476,4175159,42571482,43386651,44195243,4499748,457968,46595265,4739774,482486,4914341,49828,5613449,51388763,52143399,5287947,5361488
"Population, Male",SP.POP.TOTL.MA.IN,Singapore,SGP,265671,2116323,2125991,284764,21492,215695,2234296,2345726,2493592,258771,264676,279949,278596,2826421,286274,2896581,2934565,2937348,2951389
"Population, Male",SP.POP.TOTL.MA.IN,South Korea,KOR,2358573,2376688,239486,242911,24123474,24171831,2429498,2441397,2458988,2479635,24828871,25199,2515151,25267949,25428291,2556216,25661177,2572991,25846211
"Population, Male",SP.POP.TOTL.MA.IN,Thailand,THA,3194461,31351474,3158424,31795665,31998,32173692,32344447,3252591,3265961,3279332,32931277,336753,33199858,33327953,33448526,33559464,336641,33751846,33833419
"Population, Male",SP.POP.TOTL.MA.IN,United States,USA,138983981,14427831,1417956,14372568,144449661,14582626,147268698,14869749,1512932,15147351,15276416,15391331,1558459,15627397,15739775,158591855,159761286,16791853,161644928
"Population, Male",SP.POP.TOTL.MA.IN,Vietnam,VNM,3957482,3998554,437761,4751416,41135162,41531528,4194487,42374928,4282597,43278675,43746364,44223279,4479435,4522498,45699512,46197463,46695419,4719119,4767887
"Population, Male (% Of Total Population)",SP.POP.TOTL.MA.ZS,Brunei Darussalam,BRN,5.6542651,5.58714199,5.63715298,5.7629613,5.91477156,51.67739,51.18915795,51.3191536,51.4258684,51.53789248,51.6473826,51.75253437,51.8475763,51.9262439,51.9847332,52.1752652,52.217194,51.999557,51.96381947
"Population, Male (% Of Total Population)",SP.POP.TOTL.MA.ZS,Cambodia,KHM,48.618818,48.58498441,48.5627359,48.5496916,48.52918633,48.53335875,48.555876,48.59317134,48.6383841,48.6857534,48.7141716,48.73667436,48.7595176,48.75951746,48.76628416,48.7741497,48.78313795,48.79245729,48.821873
"Population, Male (% Of Total Population)",SP.POP.TOTL.MA.ZS,China,CHN,51.314772,51.31768736,51.3273983,51.3383927,51.3496147,51.35993622,51.36912811,51.37716327,51.38347372,51.38745456,51.3887322,51.3869382,51.3822669,51.37518332,51.36641736,51.35651284,51.345624,51.33365182,51.326264
"Population, Male (% Of Total Population)",SP.POP.TOTL.MA.ZS,India,IND,51.9972615,52.39813,52.158364,52.1659552,52.2171358,52.257118,52.2862356,52.34761,52.314157,52.35135,52.2738244,52.2294389,52.1695592,52.997462,52.2736,51.99573242,51.9891675,51.9827144,51.9764636
"Population, Male (% Of Total Population)",SP.POP.TOTL.MA.ZS,Indonesia,IDN,5.458217,5.6881466,5.9582449,5.1265218,5.1672147,5.19782317,5.23798235,5.27975455,5.31921531,5.35151624,5.37355837,5.384128,5.38446142,5.37837367,5.375337,5.3642731,5.364833,5.35794371,5.35611781
"Population, Male (% Of Total Population)",SP.POP.TOTL.MA.ZS,Japan,JPN,49.18281,49.8645442,49.6545878,49.449238,49.2464688,49.451167,48.98448826,48.96483145,48.9463914,48.92876753,48.91345886,48.92643,48.88899796,48.87928411,48.876274,48.862554,48.8549131,48.8477547,48.847487
"Population, Male (% Of Total Population)",SP.POP.TOTL.MA.ZS,Lao PDR,LAO,49.77595474,49.7251455,49.65194538,49.5866147,49.528928,49.4817751,49.4648417,49.4587176,49.47891636,49.52481215,49.59749842,49.69953828,49.8252827,49.95685874,5.7165165,5.15476565,5.279324,5.2159756,5.2163519
"Population, Male (% Of Total Population)",SP.POP.TOTL.MA.ZS,Malaysia,MYS,5.95236,5.99528177,51.492439,51.1123791,51.1823985,51.25627394,51.334988,51.4158432,51.4924253,51.54761281,51.5815177,51.5896457,51.5756864,51.54732665,51.51481558,51.4855377,51.4612981,51.442496,51.42147942
"Population, Male (% Of Total Population)",SP.POP.TOTL.MA.ZS,Myanmar,MMR,48.43725231,48.4145842,48.437547,48.3925318,48.3781135,48.35954723,48.33345432,48.3187548,48.26867775,48.2393229,48.2176719,48.2479,48.1993947,48.1983356,48.1999276,48.198992,48.19733262,48.194876,48.1921313
"Population, Male (% Of Total Population)",SP.POP.TOTL.MA.ZS,Philippines,PHL,5.36536618,5.33618533,5.3215229,5.27164196,5.2552355,5.25893225,5.2854814,5.32958494,5.37955779,5.42588,5.4491538,5.43929715,5.41972166,5.38861732,5.3555757,5.3252831,5.342789,5.27843431,5.25834261
"Population, Male (% Of Total Population)",SP.POP.TOTL.MA.ZS,Singapore,SGP,51.2842342,51.1434732,5.913575,5.66468857,5.51812194,5.5441959,5.7637126,51.1273942,51.52692423,51.8831542,52.1351759,52.278443,52.34124641,52.34925369,52.3379243,52.3326662,52.33488249,52.33812225,52.34187459
"Population, Male (% Of Total Population)",SP.POP.TOTL.MA.ZS,South Korea,KOR,5.17368895,5.17267767,5.1732558,5.17317227,5.179863,5.1659597,5.15473774,5.1486421,5.12584772,5.11299875,5.1456218,5.115915,5.1275638,5.169442,5.183522,5.1719636,5.12645,5.9371892,5.8311821
"Population, Male (% Of Total Population)",SP.POP.TOTL.MA.ZS,Thailand,THA,49.3934178,49.34194314,49.29715955,49.2575221,49.2217519,49.183732,49.14633138,49.1187391,49.7632354,49.422952,49.85259,48.9748923,48.94138683,48.9776616,48.8736845,48.83897681,48.83488,48.76739668,48.73129539
"Population, Male (% Of Total Population)",SP.POP.TOTL.MA.ZS,United States,USA,49.25673132,49.27829117,49.29855374,49.317134,49.33379,49.34619799,49.3561354,49.36321529,49.3692899,49.37665186,49.3868195,49.439662,49.4165957,49.4337371,49.44932653,49.46177883,49.476872,49.47661773,49.47998535
"Population, Male (% Of Total Population)",SP.POP.TOTL.MA.ZS,Vietnam,VNM,49.51855647,49.516121,49.51377336,49.51469746,49.52295322,49.5498678,49.56994675,49.6797399,49.658634,49.6929168,49.735817,49.7688929,49.7864114,49.88934,49.8279655,49.8477779,49.86763677,49.88656895,49.935938
"Population, Total",SP.POP.TOTL,Brunei Darussalam,BRN,333165,3434,346782,353293,359433,365114,37263,374965,379421,38396,388646,393688,398989,44421,49769,41497,4198,424473,428962
"Population, Total",SP.POP.TOTL,Cambodia,KHM,12155239,124548,12637727,12856163,1366469,13273354,1347779,13679962,13883834,149364,14312212,14541423,1478454,1526332,1527453,15521436,15766293,169414,16249798
"Population, Total",SP.POP.TOTL,China,CHN,1262645,127185,1284,12884,129675,13372,13112,1317885,1324655,133126,133775,134413,135695,135738,136427,137122,1378665,1386395,139273
"Population, Total",SP.POP.TOTL,India,IND,156575549,17585,193317189,1111523144,1129623456,114769927,1165486291,118329472,12669765,1217726215,123428117,125288729,126578279,128846129,129564184,13115243,132459589,1338658835,1352617328
"Population, Total",SP.POP.TOTL,Indonesia,IDN,211513823,214427417,217357793,2239469,223285676,22628947,229318262,232374245,235469762,23862563,241834215,24511626,248452413,2518642,2551294,258383256,261554226,264645886,267663435
"Population, Total",SP.POP.TOTL,Japan,JPN,126843,127149,127445,127718,127761,127773,127854,1281,12863,12847,1287,127833,127629,127445,127276,127141,126994511,126785797,1265291
"Population, Total",SP.POP.TOTL,Lao PDR,LAO,53237,549582,5493246,557664,566228,5751676,584674,5944948,64662,6148623,6249165,6347567,644453,654134,6639756,6741164,6845846,695335,76157
"Population, Total",SP.POP.TOTL,Malaysia,MYS,23194257,2379119,2428391,24698819,2519652,2569611,2621961,267237,272366,277354,282835,2865955,2968159,29468872,29866559,327962,368484,311528,31528585
"Population, Total",SP.POP.TOTL,Myanmar,MMR,4671971,4722512,4772171,4814892,48564484,48949924,49315,49621475,49929642,525367,56818,599615,51413698,51852451,522887,5268726,5345226,53382581,5378395
"Population, Total",SP.POP.TOTL,Philippines,PHL,77991755,79672873,81365258,8351971,8471542,8632625,87888675,8945482,991965,92414158,9396678,955747,97212638,98871552,1513138,12113212,13663927,15173264,16651922
"Population, Total",SP.POP.TOTL,Singapore,SGP,427887,413812,417595,4114826,4166664,4265762,441365,4588599,4839396,4987573,576732,5183688,5312437,5399162,5469724,55352,567283,5612253,5638676
"Population, Total",SP.POP.TOTL,South Korea,KOR,478111,4737164,47644736,4789233,4882519,48184561,48438292,48683638,495478,4937835,49554112,49936638,5199853,5428893,5746659,5114947,5121783,51361911,5166633
"Population, Total",SP.POP.TOTL,Thailand,THA,62952642,63539196,646987,64549866,64995299,65416189,65812536,6618267,6653984,66866839,6719528,67518382,67835957,6814451,6843873,68714511,68971331,6929858,69428524
"Population, Total",SP.POP.TOTL,United States,USA,282162411,284968955,287625193,2917933,29285298,295516599,298379912,3123127,3493966,36771529,39321666,311556874,3138399,315993715,318318,32635163,322941311,324985539,32668751
"Population, Total",SP.POP.TOTL,Vietnam,VNM,7991412,8742499,8153447,8231656,8362821,83832661,8461754,85419591,86243413,8792252,87967651,88871561,8982487,9753472,91714595,9267776,93638724,94596642,9554395
"Portfolio Equity, Net Inflows (Bop, Current Us$)",BX.PEF.TOTL.CD.WD,Brunei Darussalam,BRN,,,,,,,,,,,,,,,,,,,
"Portfolio Equity, Net Inflows (Bop, Current Us$)",BX.PEF.TOTL.CD.WD,Cambodia,KHM,,,,,,,,,,,,,,,,,,,
"Portfolio Equity, Net Inflows (Bop, Current Us$)",BX.PEF.TOTL.CD.WD,China,CHN,6912,849,2249,7729,19232,2569,428612,1847812465,846427991,2911666922,3135793656,538427623,29927274,3259497774,5191578894,14964496566,234167323,362887931,6667928466
"Portfolio Equity, Net Inflows (Bop, Current Us$)",BX.PEF.TOTL.CD.WD,India,IND,2481311864,2949583339,163391576,8216187274,953979533,1215126548,959114658,32862817217,-153585,24688929528,3442226311,-44829416,228914593,1989167287,12369281295,1932581388,2336743636,592864111,-43615877
"Portfolio Equity, Net Inflows (Bop, Current Us$)",BX.PEF.TOTL.CD.WD,Indonesia,IDN,-12118193,4429512,8765518,113491111,242529156,-165274363.2,1897589872,355896,322475762.8,78727895.2,2131563489,-32615111,169764166,-1855985298,3259252153,-154673498,1318638513,-253766949,-3668291225
"Portfolio Equity, Net Inflows (Bop, Current Us$)",BX.PEF.TOTL.CD.WD,Japan,JPN,-128597962,391776786,-16689552683,8777512521,9827963585,1.31E+05,7143718626,45454662461,-6969195899,1243182666,432823734,5644539996,3494163884,1.70E+05,32969269487,1127239992,-4484485859,16471994749,-41678881716
"Portfolio Equity, Net Inflows (Bop, Current Us$)",BX.PEF.TOTL.CD.WD,Lao PDR,LAO,,,,,,,,,,,538,1145996.48,5735532.971,67412,4281121.75,-145346.1698,-4634434.893,-3447972.59,18512.427
"Portfolio Equity, Net Inflows (Bop, Current Us$)",BX.PEF.TOTL.CD.WD,Malaysia,MYS,,,-55263157.89,1339473684,459473684,-1199564229,2355154396,-66982598.1,-1715572866,-44862297.4,55939692,117441456,64673758,3836855366,6172711.93,-447354677,-55276237.8,453528846,-11433111
"Portfolio Equity, Net Inflows (Bop, Current Us$)",BX.PEF.TOTL.CD.WD,Myanmar,MMR,,,,,,,,,,,,,,,,,,,
"Portfolio Equity, Net Inflows (Bop, Current Us$)",BX.PEF.TOTL.CD.WD,Philippines,PHL,-22,125,227,5,518,4224861.9,1347624428,113715576,-461934151.8,3813576.2,832557874.7,139784998,1752533436,-345676.67,119554333,-742762487.6,137691,495746837,-131431
"Portfolio Equity, Net Inflows (Bop, Current Us$)",BX.PEF.TOTL.CD.WD,Singapore,SGP,-1168644345,-89411167.19,-577687222,277244711,2318799137,495498837,162599648,186268323,-11657542291,9623982.2,4248818917,-5236147488,2836734819,-7665627747,-91638569,-243169131,413399831,11949236925,-365381719
"Portfolio Equity, Net Inflows (Bop, Current Us$)",BX.PEF.TOTL.CD.WD,South Korea,KOR,13936,12657,3953,144185,94688,32821,-79492,-28324,-334126,247439,235953,-68514,165725,43832,67532,-17588,132723,86768,-6322
"Portfolio Equity, Net Inflows (Bop, Current Us$)",BX.PEF.TOTL.CD.WD,Thailand,THA,9457171,351522976.3,538954637.7,1786452799,1319155853,62538327,541245255,72358548,-944182357,954826447,2397768148,2289512.7,84663431.7,-3293353915,-581144916,-896939229,-78612217.1,59839518.4,-711366725
"Portfolio Equity, Net Inflows (Bop, Current Us$)",BX.PEF.TOTL.CD.WD,United States,USA,1.94E+03,1.21E+05,5467,33982,61787,89258,1.45E+05,2.76E+05,1.27E+04,2.19E+04,1.79E+05,1.23E+05,2.40E+04,-62641,1.54E+05,-1.87E+04,-1.40E+04,1.50E+05,1.42E+05
"Portfolio Equity, Net Inflows (Bop, Current Us$)",BX.PEF.TOTL.CD.WD,Vietnam,VNM,,,,,,115,1313,6243,-578,128,2383,164,1263,127,252,134,,,
Rural Population,SP.RUR.TOTL,Brunei Darussalam,BRN,9671,96393,96939,97435,97787,97986,9812,97896,97693,97481,97313,9722,9713,9773,96984,96827,96596,9634,95963
Rural Population,SP.RUR.TOTL,Cambodia,KHM,989666,185225,125937,1421591,1576653,1728321,1877455,1124271,11166629,11284749,1147692,11536729,116719,1188443,11944814,127754,1225949,1233451,12449295
Rural Population,SP.RUR.TOTL,China,CHN,89645853,882679,788463,77592616,76281792,749352182,73591746,722214159,7817381,693852712,67926337,665196496,65157733,637792141,6243741,611929,596465626,58284458,5689235
Rural Population,SP.RUR.TOTL,India,IND,764252792,774881561,78452682,793938751,83128389,81216165,8286365,829358847,837515188,84526298,8525184,859248426,86536562,87936942,87635725,8872375,8851817,888869466,892321651
Rural Population,SP.RUR.TOTL,Indonesia,IDN,122673787,122688935,12265935,1225891,122474426,122327562,122139493,121915148,121655453,121376736,12112585,12199662,12155954,1298386,12841853,12631391,12343715,11999391,11957864
Rural Population,SP.RUR.TOTL,Japan,JPN,2782249,25442515,23389981,21461733,196249,1791633,1647152,15173239,1395525,12818785,1176772,11416765,11297719,1118224,1167921,1958283,1849141,1732418,1682
Rural Population,SP.RUR.TOTL,Lao PDR,LAO,415371,4165757,417245,4175453,4176331,418825,422395,4261577,429957,4336316,437416,44143,4429712,445646,4482698,459299,4536331,4563416,4589697
Rural Population,SP.RUR.TOTL,Malaysia,MYS,8819152,879867,8749881,8698924,864195,858226,85292,8454325,8381881,8299711,825153,8134293,859147,7977224,7891641,785973,772297,7637218,755551
Rural Population,SP.RUR.TOTL,Myanmar,MMR,349372,3437619,3463669,34871842,3582983,3527378,35431679,35569169,35696199,3583124,35984772,3616594,36366965,36578275,36779548,36951315,3788161,37195915,3728495
Rural Population,SP.RUR.TOTL,Philippines,PHL,421259,42983515,43965717,44947727,45917349,46866521,47789467,4869225,49582477,548493,51369759,526465,52774797,53486543,54183617,54851133,55486117,5676281,5662475
Rural Population,SP.RUR.TOTL,Singapore,SGP,,,,,,,,,,,,,,,,,,,
Rural Population,SP.RUR.TOTL,South Korea,KOR,9579783,952455,9386489,926628,9134717,898883,8947521,8942697,896824,8956768,8951455,92746,911771,9188649,928386,936945,9443539,95413,9568386
Rural Population,SP.RUR.TOTL,Thailand,THA,43194326,42858458,4245621,41995497,41487149,4943339,436854,39742331,3992276,3841968,37725977,3733916,37796,36666512,36311537,35941812,3555611,3515868,34749671
Rural Population,SP.RUR.TOTL,United States,USA,5993274,59176653,5922493,59231337,59272576,5931692,5938586,59435929,59486862,5949527,5947637,5937278,59254429,5993985,58939798,58769219,5857595,583895,5796743
Rural Population,SP.RUR.TOTL,Vietnam,VNM,643348,667742,6734164,682758,6899168,6962273,61194,6171591,61122432,61171856,6121531,612528,6128841,6132329,6134337,61343883,61324,61286326,61223241
Rural Population (% Of Total Population),SP.RUR.TOTL.ZS,Brunei Darussalam,BRN,28.836,28.348,27.954,27.579,27.26,26.837,26.471,26.18,25.748,25.392,25.39,24.69,24.344,24.3,23.668,23.337,23.1,22.688,22.371
Rural Population (% Of Total Population),SP.RUR.TOTL.ZS,Cambodia,KHM,81.414,81.297,81.18,81.63,8.945,8.826,8.77,8.587,8.429,8.7,79.76,79.337,78.963,78.585,78.21,77.812,77.418,77.2,76.612
Rural Population (% Of Total Population),SP.RUR.TOTL.ZS,China,CHN,64.123,62.97,61.575,6.224,58.856,57.478,56.132,54.81,53.461,52.12,5.774,49.489,48.235,46.987,45.741,44.5,43.264,42.4,4.848
Rural Population (% Of Total Population),SP.RUR.TOTL.ZS,India,IND,72.333,72.82,71.756,71.428,71.97,7.765,7.431,7.94,69.754,69.413,69.7,68.724,68.366,67.997,67.616,67.223,66.818,66.4,65.97
Rural Population (% Of Total Population),SP.RUR.TOTL.ZS,Indonesia,IDN,57.998,57.217,56.432,55.644,54.851,54.58,53.262,52.465,51.665,5.866,5.86,49.45,48.724,48.45,47.365,46.687,46.11,45.341,44.675
Rural Population (% Of Total Population),SP.RUR.TOTL.ZS,Japan,JPN,21.351,2.1,18.353,16.84,15.36,14.22,12.882,11.854,1.897,1.11,9.188,8.931,8.852,8.774,8.696,8.619,8.543,8.465,8.384
Rural Population (% Of Total Population),SP.RUR.TOTL.ZS,Lao PDR,LAO,78.23,77.7,75.956,74.874,73.758,72.814,72.252,71.684,71.17,7.525,69.936,69.34,68.736,68.128,67.513,66.892,66.264,65.632,64.996
Rural Population (% Of Total Population),SP.RUR.TOTL.ZS,Malaysia,MYS,38.23,37.78,36.144,35.22,34.36,33.46,32.517,31.64,3.775,29.925,29.88,28.391,27.725,27.7,26.423,25.787,25.16,24.553,23.964
Rural Population (% Of Total Population),SP.RUR.TOTL.ZS,Myanmar,MMR,72.975,72.792,72.69,72.425,72.24,72.54,71.868,71.681,71.493,71.35,71.115,7.925,7.734,7.543,7.35,7.142,69.918,69.678,69.421
Rural Population (% Of Total Population),SP.RUR.TOTL.ZS,Philippines,PHL,53.865,53.95,54.35,54.12,54.25,54.29,54.375,54.46,54.545,54.629,54.668,54.478,54.288,54.97,53.97,53.716,53.525,53.318,53.93
Rural Population (% Of Total Population),SP.RUR.TOTL.ZS,Singapore,SGP,,,,,,,,,,,,,,,,,,,
Rural Population (% Of Total Population),SP.RUR.TOTL.ZS,South Korea,KOR,2.379,2.6,19.71,19.348,18.998,18.655,18.472,18.369,18.267,18.165,18.64,18.77,18.149,18.221,18.293,18.366,18.438,18.497,18.541
Rural Population (% Of Total Population),SP.RUR.TOTL.ZS,Thailand,THA,68.614,67.452,66.266,65.59,63.831,62.589,61.327,6.5,58.758,57.457,56.144,55.32,54.555,53.87,53.57,52.36,51.552,5.8,5.51
Rural Population (% Of Total Population),SP.RUR.TOTL.ZS,United States,USA,2.943,2.766,2.591,2.417,2.243,2.72,19.91,19.731,19.562,19.394,19.228,19.56,18.881,18.71,18.517,18.329,18.138,17.942,17.744
Rural Population (% Of Total Population),SP.RUR.TOTL.ZS,Vietnam,VNM,75.626,75.63,74.489,73.98,73.317,72.719,72.112,71.496,7.872,7.238,69.583,68.92,68.248,67.571,66.885,66.191,65.49,64.787,64.81
Rural Population Growth (Annual %),SP.RUR.TOTL.ZG,Brunei Darussalam,BRN,0.46775979,0.33468343,0.564832983,0.51357431,0.36615485,0.23296745,0.2653883,-0.118422947,-0.2757821,-0.217242136,-0.172489955,-0.1141328,-0.7499997,-0.5871464,-0.91725633,-0.16213543,-0.238854852,-0.32747769,-0.35471543
Rural Population Growth (Annual %),SP.RUR.TOTL.ZG,Cambodia,KHM,2.93669221,1.89341779,1.71138128,1.569441821,1.476931296,1.42384246,1.38523139,1.3469987,1.2834833,1.5223919,1.8356966,1.12479732,1.15797179,1.16999427,1.14824252,1.15321,1.57592646,1.14843812,0.9592184
Rural Population Growth (Annual %),SP.RUR.TOTL.ZG,China,CHN,-0.777935943,-1.188186246,-1.4715496,-1.59563968,-1.73783318,-1.78126631,-1.811246341,-1.877489851,-1.963215611,-2.4298548,-2.133474239,-2.84248533,-2.79321369,-2.127683357,-2.1812888,-2.242449489,-2.275352296,-2.31812177,-2.42468943
Rural Population Growth (Annual %),SP.RUR.TOTL.ZG,India,IND,1.47278377,1.381157914,1.236274196,1.193338336,1.15826937,1.111648885,1.7259412,1.2959118,0.978646967,0.92522643,0.8549731,0.78637559,0.793371,0.64181229,0.58372958,0.53371456,0.48558549,0.4355248,0.38762754
Rural Population Growth (Annual %),SP.RUR.TOTL.ZG,Indonesia,IDN,-0.68494382,0.12347434,-0.24116737,-0.5736962,-0.9356412,-0.119985968,-0.15386435,-0.183848225,-0.2132412,-0.229366425,-0.27545732,-0.2991249,-0.369911,-0.62443518,-0.114574256,-0.1743159,-0.2387646,-0.29177746,-0.345993588
Rural Population Growth (Annual %),SP.RUR.TOTL.ZG,Japan,JPN,-0.421126451,-6.24569117,-8.411382537,-8.63627945,-8.951359567,-9.145357,-8.416281442,-8.21648896,-8.369362562,-8.492798525,-8.5665594,-3.22223313,-1.4824221,-1.2933583,-1.2565647,-0.995531554,-1.97232,-1.817256,-1.164159378
Rural Population Growth (Annual %),SP.RUR.TOTL.ZG,Lao PDR,LAO,0.417727524,0.2896112,0.16538145,0.71946215,0.2125448,0.279615254,0.85379319,0.887922395,0.887573813,0.8511221,0.78335937,0.76515465,0.641121692,0.6215824,0.58736841,0.591661176,0.597682648,0.59529334,0.574254294
